"fide_id","name","country","sex","title"
2003902,"Wharton, William",USA,M,FM
2004186,"Cornelison, Paul",USA,M,CM
2004330,"Dunne, Alex",USA,M,FM
2004470,"Mann, Richard",USA,M,CM
2004518,"Koren, Inna",USA,F,WIM
2004526,"Teasley, Dorothy O.",USA,F,WIM
2004542,"Aronoff, Irene",USA,F,WFM
2004550,"Crotto, Rachel",USA,F,WIM
2004577,"Neely, Elizabeth",USA,F,WIM
2004585,"Frenkel, Vera",USA,F,WFM
2004607,"Kuhner, Mary",USA,F,WCM
2004623,"Burtman, Sharon",USA,F,WIM
2004631,"Jezierska, Ivona",USA,F,WFM
2004658,"Root, Alexey",USA,F,WIM
2004712,"Dimitrijevic, Vesna",USA,F,WIM
2004720,"Lanni, Diana",USA,F,WCM
2004755,"Kennedy, Shernaz",USA,F,WIM
2004860,"Prosviriakov, Vladimir",USA,M,IM
2004879,"Marshall, Abby",USA,F,WFM
2004887,"Shankland, Sam",USA,M,GM
2005093,"Cunningham, Robin",USA,M,FM
2005158,"Waitzkin, Joshua",USA,M,IM
2005239,"Strugatsky, Vladimir",USA,M,FM
2005263,"Chabris, Christopher",USA,M,CM
2005280,"Hayward, Keith",USA,M,FM
2005379,"Paschall, William",USA,M,IM
2005484,"Marinello, Beatriz",USA,F,WIM
2005492,"Yermolinsky, Alex",USA,M,GM
2005506,"Epstein, Esther",USA,F,WIM
2005735,"Xiang, Ellen",USA,F,WCM
2005751,"Zhurbinskiy, Eve",USA,F,WCM
2005808,"Garber, Stanislav",USA,M,FM
2005816,"Xiang, Evan",USA,F,WFM
2005832,"Brownscombe, Thomas",USA,M,FM
2005956,"Levitina, Irina",USA,F,WGM
2006065,"Hulse, Brian",USA,M,FM
2006081,"Morris, Matthew",USA,M,FM
2006090,"Bennett, Allan",USA,M,FM
2006103,"Gratz, Glen",USA,M,CM
2006111,"Shvartsman, Andrew Nathaniel",USA,M,FM
2006278,"Delgado, Victor",USA,M,FM
2006294,"Longren, William",USA,M,FM
2006324,"Pinto, Mark",USA,M,FM
2006340,"Vucic, Mladen",USA,M,IM
2006430,"Small, Gregg",USA,M,FM
2006472,"Rubenchik, Rodion",USA,M,FM
2006618,"Russell, Corey",USA,M,FM
2006634,"Torres, Javier",USA,M,FM
2006707,"Ervin, Roy",USA,M,FM
2006715,"Langan, Gina L",USA,F,WIM
2006723,"Levitan, Yuliya",USA,F,WIM
2006731,"Tverskaya, Julia",USA,F,WIM
2006740,"Manion, Josh",USA,M,IM
2006758,"Braude, Mikhail",USA,M,FM
2006839,"Duckworth, William",USA,M,FM
2006863,"Eade, Jim",USA,M,FM
2006910,"Zisman, Boris",USA,M,FM
2006960,"Lapshun, Yury",USA,M,IM
2006987,"Greanias, Steven",USA,M,FM
2007002,"Vigorito, David",USA,M,IM
2007037,"Yu, Peter",USA,M,FM
2007070,"Pelech, Leslie",USA,F,WFM
2007150,"Stein, Alan",USA,M,IM
2007193,"Kelleher, William",USA,M,FM
2007215,"Salman, Joel",USA,M,FM
2007304,"Sturt, Raven",USA,M,GM
2007371,"Wheeler, Jerry",USA,M,FM
2007479,"Pitcher, Stephanie",USA,F,WCM
2007525,"Friedman, Josef",USA,M,FM
2007630,"Kaliksteyn, Alexander",USA,M,IM
2007770,"Kreiman, Boris",USA,M,GM
2007843,"Kats, Alena",USA,F,WIM
2007916,"Sagalchik, Gennadij",USA,M,GM
2007959,"Johnson, Leonard",USA,M,FM
2007983,"Graham, Nathaniel",USA,M,FM
2007991,"Shaked, Tal",USA,M,GM
2008017,"Arnett, David",USA,M,FM
2008327,"Russell, Richard",USA,M,FM
2008343,"Resika, Nathan",USA,M,FM
2008360,"Nur, Nawrose Farh",USA,M,FM
2008394,"Casella, Michael",USA,M,FM
2008424,"Wang, Kevin",USA,M,IM
2008505,"Fayvinov, Zakhar",USA,M,FM
2008564,"Kaidanov, Gregory",USA,M,GM
2008572,"Shabalov, Alexander",USA,M,GM
2008580,"Foygel, Igor",USA,M,IM
2008599,"Belakovskaia, Anjelina",USA,F,WGM
2008602,"Hahn, Anna",USA,F,WIM
2008645,"Abbasi, Nasser",USA,M,FM
2008718,"Frenklakh, Valery",USA,M,FM
2008742,"Mulyar, Michael",USA,M,IM
2008777,"Wang, Eigen",USA,M,FM
2009064,"Shahade, Gregory",USA,M,IM
2009161,"Sokolin, Leonid",USA,M,IM
2009196,"Golyak, Isay G",USA,M,FM
2009315,"Morrison, William",USA,M,FM
2009323,"Schwartz, Ylon",USA,M,FM
2009331,"Flatley, Michael",USA,M,FM
2009544,"Pangan, Camilo",USA,M,FM
2009617,"Bryan, Jarod",USA,M,FM
2009692,"Shutzman, Joseph",USA,M,FM
2009722,"Ariel, Donny",USA,M,FM
2009730,"Adamson, Robby",USA,M,FM
2009870,"Ippolito, Dean",USA,M,IM
2009951,"Shliperman, Igor",USA,M,IM
2009994,"Acholonu, Gregory",USA,M,FM
2010011,"Sarkar, Justin",USA,M,IM
2010046,"Chudnovsky, Jacob",USA,M,FM
2010208,"Miletic, Jovan",USA,M,FM
2010607,"Balandin, Alex",USA,M,FM
2010623,"Saulespurens, Valdis",USA,M,FM
2010739,"Zilberstein, Dmitry",USA,M,IM
2010801,"Chiang, Jonathan",USA,M,FM
2010810,"Chiang, Sarah",USA,F,WFM
2011000,"Blokhin, Andrei",USA,M,IM
2011190,"Rajlich, Vasik",POL,M,IM
2011204,"Frenklakh, Jennie",USA,F,WFM
2011220,"Dorobanov, Svetos",USA,M,FM
2011239,"Porter, Ryan W",USA,M,FM
2011255,"Schwartzman, Gabriel",USA,M,GM
2011263,"Lugo, Blas",USA,M,IM
2011271,"Orlov, Georgi",USA,M,IM
2011280,"Sagalchik, Olga",USA,F,WFM
2011298,"Altounian, Levon",USA,M,IM
2011352,"Bhat, Vinay",USA,M,GM
2011409,"Bachler, Kevin",USA,M,FM
2011549,"Castaneda, Nelson",USA,M,FM
2011638,"Multhopp, Hans",USA,M,FM
2011794,"McClain, Dylan",FRA,M,FM
2011867,"Keatinge-Clay, Adrian",USA,M,FM
2011905,"Shahade, Jennifer",USA,F,WGM
2011913,"Tsodikova, Natalia",USA,F,WFM
2012014,"Akopyan, Harutyun",USA,M,FM
2012111,"Khmelnitsky, Igor",USA,M,IM
2012340,"Dean, Jim",USA,M,FM
2012359,"Betaneli, Alexander",USA,M,FM
2012456,"Andrews, Todd",USA,M,FM
2012529,"Perelshteyn, Eugene",USA,M,GM
2012545,"Schneider, Dmitry",USA,M,IM
2012618,"Haessel, Dale R.",CAN,M,FM
2012642,"Serper, Grigory",USA,M,GM
2012650,"Kamberi, Illyr",USA,M,FM
2012766,"Karen, Brian",USA,M,CM
2012782,"Krush, Irina",USA,F,GM
2012790,"Bick, John",USA,M,FM
2012847,"Bengtson, Matthew",USA,M,FM
2012910,"Mikhailuk, Slava",USA,M,FM
2013304,"Mills, Morgen",CAN,F,WFM
2013312,"Whatley, Andrew W",USA,M,FM
2013339,"Winer, Steven",USA,M,FM
2013428,"Pechenkin, Vladimir",CAN,M,FM
2013436,"Koenig, David E",USA,M,FM
2013592,"Klein, Mike",USA,M,FM
2013746,"Deng, Kong Liang",USA,M,IM
2013819,"Roper, David",USA,M,FM
2013843,"Hummel, Patrick",USA,M,FM
2013878,"Nagle, Sean",USA,M,IM
2013940,"Krasnov, Andrew",USA,M,FM
2013959,"Bragg, David",USA,M,FM
2014203,"Gill, Joseph",TTO,M,CM
2014238,"Benen, Samson",USA,M,FM
2014254,"Pruess, David",USA,M,IM
2014297,"Wang, Philip",USA,M,IM
2014432,"Hoekstra, Matthew",USA,M,FM
2014505,"Mac Intyre, Paul",USA,M,FM
2014513,"Zaremba, Andrie",USA,M,FM
2014564,"Bereolos, Peter",USA,M,FM
2014599,"Baginskaite, Kamile",LTU,F,WGM
2014610,"Palatnik, Semon",USA,M,GM
2014670,"Viloria, John",USA,M,FM
2014718,"Groberman, Elina",USA,F,WIM
2014750,"Tylevich, David",USA,M,FM
2015056,"Kaufman, Raymond",CAN,M,IM
2015064,"Langer, Michael",USA,M,FM
2015315,"Stripunsky, Alexander",USA,M,GM
2015323,"Ziatdinov, Raset",USA,M,GM
2015390,"Fernandez, Daniel",USA,M,GM
2015447,"Monokroussos, Dennis",USA,M,FM
2016087,"Yates-Doerr, Riley",USA,M,FM
2016095,"Bartron, Paul",USA,M,FM
2016192,"Nakamura, Hikaru",USA,M,GM
2016230,"Felecan, Florin",USA,M,IM
2016249,"Martinez, Marcel",USA,M,FM
2016257,"Kriventsov, Stanislav G",CAN,M,IM
2016265,"Nikolayev, Igor",USA,M,FM
2016605,"Burrows, Brandon",USA,M,FM
2016710,"Schill, William",USA,M,FM
2016850,"Raptis, Nick",USA,M,FM
2017008,"Boor, Carl",USA,M,FM
2017083,"Smith, Bryan",USA,M,GM
2017121,"Kolinko, Paul",USA,M,FM
2017180,"Lee, Andy",USA,M,FM
2017199,"Friedel, Joshua",USA,M,GM
2017202,"Rensch, Daniel",USA,M,IM
2017229,"Solon, Nathan",USA,M,FM
2017245,"Pixton, Aaron",USA,M,FM
2017377,"Gertler, David",USA,M,FM
2017563,"Salimbagat, Rico",USA,M,FM
2017849,"Bartell, Thomas",USA,M,IM
2017920,"Levina, Anna",USA,F,WFM
2017938,"Gorlin, Yelena",USA,F,WFM
2017970,"Evans, Bela",USA,M,FM
2018098,"Huang, Winston",USA,M,CM
2018535,"Arias, Nilton",USA,M,IM
2018616,"Esserman, Marc",USA,M,IM
2018713,"Yang, Ruixin",USA,M,FM
2018730,"Feinstein, Michael",USA,M,FM
2018934,"Vaserstein, Gregory",USA,M,CM
2018950,"Sloan, Julia Elizabeth",USA,F,CM
2019000,"Bournival, Braden",USA,M,FM
2019043,"Schneider, Igor",USA,M,FM
2019051,"Ross, Laura",USA,F,WFM
2019108,"Garrett, Pieta",USA,M,FM
2019221,"Cusi, Ronald",USA,M,FM
2019264,"Tsai, Cindy",USA,F,WIM
2019280,"Kiewra, Keaton",USA,M,IM
2019353,"Bartholomew, John",USA,M,IM
2019469,"Shivaji, Shivkuma",USA,M,FM
2019507,"Battsetseg, Tsagaan",USA,F,WIM
2019515,"Cartagena, Omar",USA,M,IM
2019531,"Eynula, Roza",KOR,F,WFM
2019540,"Goldin, Alexander",USA,M,GM
2019558,"Grinfeld, Alla B",USA,F,WGM
2019850,"Liu, Elliott",USA,M,FM
2019906,"Barnett, Alexander",USA,M,FM
2019914,"Bassett, David",USA,M,FM
2020009,"Caruana, Fabiano",USA,M,GM
2020041,"Kleiman, Jake",USA,M,IM
2020050,"Milman, Lev",USA,M,IM
2020165,"Yanayt, Eugene",USA,M,FM
2020173,"Riordan, Charles",USA,M,FM
2020190,"Itkis, Hana",USA,F,WFM
2020432,"Belcher, Noah",USA,M,FM
2020440,"Collyer, Curt",USA,M,FM
2020467,"Battey, Alexander",USA,M,IM
2020513,"Pelletier, Katherine",USA,F,WFM
2020548,"Watters, Chase",USA,M,CM
2020564,"Airapetian, Chouchanik",USA,F,WFM
2020580,"Samuelson, Andrew",USA,M,FM
2020700,"Iwamoto, Takashi",USA,M,FM
2020807,"Movsisyan, Movses",USA,M,FM
2020831,"Sinclair, Devlin",JAM,M,CM
2020890,"Vicary, Elizabeth",USA,F,WFM
2020904,"Rozovsky, Daniel",USA,M,FM
2021005,"Doss, Jason R",USA,M,FM
2021030,"Hungaski, Robert",USA,M,GM
2021188,"Francisco, Richard",USA,M,FM
2021285,"Lenderman, Aleksandr",USA,M,GM
2021641,"Chua, Alexander",USA,M,FM
2021722,"Molner, Mackenzie",USA,M,GM
2021730,"Morshedi, Ali",USA,M,FM
2022010,"Coleman, Teddy",USA,M,IM
2022036,"Hess, Robert",USA,M,GM
2022320,"Arnold, Marc",USA,M,GM
2022346,"Ju, Evan",USA,M,FM
2022400,"Zaikov, Oleg",USA,M,FM
2022427,"Lin, Benjamin",USA,M,CM
2022613,"Melekhina, Alisa",USA,F,FM
2022680,"Schoonmaker, Nicholas",USA,M,CM
2022702,"Kislik, Erik",USA,M,IM
2022915,"Cheng, Xiao",USA,M,FM
2022966,"Zenyuk, Iryna",USA,F,CM
2023075,"Zaloznyy, Mike",USA,M,CM
2023342,"Landaw, Julian",USA,M,FM
2023547,"Pressman, Leif",USA,M,FM
2023628,"Rodriguez, Eric",USA,M,FM
2023970,"Robson, Ray",USA,M,GM
2023997,"Blanco Gramajo, Cesar Augusto",GUA,M,CM
2024012,"Christiansen, Natasha",USA,F,WCM
2024055,"Banawa, Joel",USA,M,IM
2024209,"Tapia, Daniel",COL,M,IM
2024292,"Boekhoff, Andrew",USA,M,FM
2024322,"Ludwig, Daniel",USA,M,IM
2024578,"Uesugi, Shinsaku",JPN,M,FM
2024683,"Van Enk, Steven",USA,M,FM
2024764,"Gulamali, Kazim",USA,M,FM
2024799,"Norowitz, Yaacov",USA,M,IM
2024861,"Acor, Corey",USA,M,FM
2024896,"Critelli, James",USA,M,FM
2025337,"Karamsetty, Jeevan",USA,M,FM
2025817,"Santarius, Erik",USA,M,IM
2025922,"Steiner, Tim",USA,M,CM
2026287,"Getz, Alec",USA,M,FM
2026384,"Kavutskiy, Kostya",USA,M,IM
2026414,"Straver, Edwin",USA,M,FM
2026473,"Tsodikov, Rostislav",USA,M,IM
2026546,"Wasiluk, Kevin",USA,M,FM
2026562,"Lee, Michael",USA,M,IM
2026775,"Hughes, Tyler B",USA,M,FM
2026961,"Naroditsky, Daniel",USA,M,GM
2027046,"Bady, Glenn",USA,M,CM
2027267,"Kidd, Jeffrey",USA,M,CM
2028140,"Harper, Warren",USA,M,FM
2028255,"Averbukh, Alex",JPN,M,CM
2028271,"Bennett, David",USA,M,CM
2028328,"Jacobs, Jon",USA,M,FM
2028409,"Perez, Ignacio",USA,M,FM
2028441,"Heimann, Mark",USA,M,IM
2028450,"Land, Chris",USA,M,FM
2028581,"Shen, Victor",USA,M,IM
2028611,"Galofre, Charles",USA,M,FM
2028964,"Herman, Matthew",USA,M,IM
2029049,"Yeager, Daniel",USA,M,FM
2029111,"Yang, Darwin",USA,M,GM
2029430,Shridhar Mitesh,USA,M,CM
2029618,"Lee, Megan",USA,F,FM
2029650,"Lin, Dachey",USA,M,FM
2030012,"Harmon-Vellotti, Luke",USA,M,IM
2030292,"Vibbert, Sean",USA,M,FM
2030535,"Shen, Arthur",USA,M,IM
2031108,"Ding, Kimberly",USA,F,WFM
2031213,"Shetty, Atulya",USA,M,IM
2031280,"Bryant, John Daniel",USA,M,IM
2031566,"Fellman, Mike",PUR,M,FM
2031620,"Goldenberg, Ryan",USA,M,FM
2031779,"Homa, Seth",USA,M,FM
2031787,"Hubbard, Andrew",USA,M,FM
2032465,"Petesch, Gabriel",USA,M,FM
2032562,"Rosen, Eric",USA,M,IM
2033496,"Regam, Jessica",USA,F,WFM
2033801,"Korley, Kassa",DEN,M,IM
2033933,"Dean-Kawamura, Ben",USA,M,FM
2034077,"Chandran, Kapil",USA,M,IM
2034239,"Ostrovskiy, Aleksandr",USA,M,IM
2034255,"Zierk, Steven",USA,M,GM
2034301,"Acers, Jude",USA,M,CM
2034387,"Holt, Conrad",USA,M,GM
2035782,"Liao, Simone",USA,F,WIM
2035790,"Matlin, Anna",USA,F,WCM
2035863,"Vasudeva, Tanuj",USA,M,FM
2035871,"Munoz, Claudia",USA,F,WCM
2036304,"He, Tommy",USA,M,FM
2036762,"Stewart, William John",CRC,M,FM
2037416,"Mateer, Amanda",USA,F,WFM
2037602,"Brown, Michael",USA,M,GM
2039290,"Velikanov, Alexander",USA,M,IM
2039311,"Schmakel, Sam",USA,M,IM
2039583,"Liou, Yian",USA,M,IM
2039796,"Katz, Alexander",USA,M,IM
2039877,"Rozman, Levy",USA,M,IM
2040506,"Sevian, Samuel",USA,M,GM
2040875,"Wu, Christopher",USA,M,FM
2041642,"Razavi, Cyrus",USA,M,FM
2041650,"Giannatos, Peter",USA,M,FM
2043688,"Lin, Andy",USA,M,FM
2043700,"Breckenridge, Steven",USA,M,FM
2043858,"Bodek, Michael",USA,M,IM
2044447,"Colas, Joshua",USA,M,FM
2044463,"Hua, Margaret",USA,F,WCM
2044676,"Gurevich, Daniel",USA,M,IM
2045370,"Hassen, Matt J",USA,M,FM
2046318,"Griffith, Kyron",USA,M,IM
2046547,"Bykovtsev, Agata",USA,F,WIM
2047640,"Xiong, Jeffery",USA,M,GM
2047896,"Troff, Kayden",USA,M,GM
2048434,"Perrine, Dalton",USA,M,FM
2049929,"Williams, Justus",USA,M,IM
2050820,"Virkud, Apurva",USA,F,WFM
2051192,"Song, Edward",USA,M,IM
2052318,"Xu, Grant",USA,M,FM
2052695,"Li, George",USA,M,IM
2053551,"Pillai, Kadhir",USA,M,CM
2053705,"Ulrich, Thomas M",USA,M,FM
2053900,"Wang, Annie",USA,F,IM
2054000,"Nguyen, Emily",USA,F,WIM
2054019,"Taghizadeh, Rayan",USA,M,FM
2054434,"Shi, Jason",USA,M,FM
2054787,"Palakollu, Samritha",USA,F,WCM
2054906,"Uyanga, Byambaa",MGL,F,WFM
2055198,"Sang, Tian",USA,M,FM
2055201,"Omori, Michael",USA,M,CM
2055945,"Canty, James",USA,M,FM
2056267,"Denton, Bradley",USA,M,FM
2056372,"Bian, Alex",USA,M,FM
2056437,"Liang, Awonder",USA,M,GM
2056755,"Zhu, Jack",USA,M,IM
2057000,"Lu, Albert",USA,M,FM
2057352,"Deng, Queena",USA,F,WFM
2057360,"Sheng, Joshua",USA,M,GM
2057840,"Vaidya, Atreya",USA,M,CM
2058871,"Kumar, Aravind",USA,M,FM
2059355,"Peng, David",USA,M,FM
2059460,"Gu, Christopher",USA,M,FM
2059533,"Viswanadha, Kesav",USA,M,IM
2059630,"Tang, Andrew",USA,M,GM
2060086,"Feng, Roland",USA,M,FM
2060523,"Panchanatham, Vignesh",USA,M,IM
2060531,"Wheeler, Cameron",USA,M,IM
2060850,"Tanenbaum, Zachary",USA,M,FM
2061074,"Li, Ruifeng",USA,M,GM
2061600,"Devagharan, Devina",USA,F,WFM
2062020,"Yim, Sung Ho",KOR,M,FM
2062496,"Stearman, Josiah",USA,M,IM
2062666,"Asaria, Danial",USA,M,IM
2062674,"Hilby, Craig",USA,M,IM
2062712,"Perkins, Joaquin",USA,M,CM
2063620,"King, Alexander",USA,M,FM
2063824,"Wang, Tianqi",USA,M,IM
2064847,"Moon, Benjamin",USA,M,FM
2064855,"Liu, Joanna",USA,F,WIM
2064871,"Balakrishnan, Praveen",USA,M,GM
2065231,"Sinha, Sahil",USA,M,IM
2065711,"Gologorsky, Rachel",USA,F,WFM
2066149,"Bora, Safal",USA,M,IM
2066777,"Ulrich, Rachel",USA,F,WFM
2067633,"Stevens, Matthew",USA,M,FM
2068885,"Palang, Caissa",USA,F,WCM
2069229,"Frutos, Chase",USA,M,CM
2069261,"Lehmann, Spencer",USA,M,FM
2069342,"Checa, Nicolas",USA,M,GM
2069474,"Lim, Michael",USA,M,CM
2069890,"Wan, Joseph",USA,M,CM
2070901,"Burke, John M",USA,M,GM
2071002,"Idnani, Taran",USA,M,CM
2071207,"Kelly, Joey",USA,M,FM
2071550,"Nguyen, Anthony Quan",USA,M,CM
2072262,"Balasaygun, Alara",USA,F,WCM
2072270,"Zhao, Chenyi",USA,F,WCM
2072289,"Bashkansky, Naomi",USA,F,WIM
2072335,"Nguyen, Anh Nhu",USA,F,WCM
2072491,"Trakru, Priya",USA,F,WFM
2072505,"Gorti, Akshita",USA,F,FM
2072726,"Elberling, Thomas",USA,M,CM
2072807,"Nguyen, Tan",USA,M,FM
2072823,"Wang, Wesley",USA,M,FM
2072904,"Zhurbinsky, David",USA,M,CM
2072939,"Idnani, Roshan",USA,M,CM
2073102,"Miyasaka, Marcus",USA,M,FM
2073129,"Nguyen, Trung",USA,M,FM
2073250,"Brodsky, David",USA,M,GM
2075105,"Patel, Advait",USA,M,IM
2075512,"Ludwig, John",USA,M,IM
2076438,"Ghatti, Sanjay",USA,M,IM
2076462,"Kao, Camille",USA,F,WCM
2076608,Chinguun Bayaraa,MGL,M,CM
2077990,"Larson, Matthew",USA,M,IM
2078090,"Feng, Maggie",USA,F,FM
2078341,"Yu, Jennifer",USA,F,FM
2078457,"Kobla, Vishal",USA,M,CM
2078643,"Haining, Kyle",USA,M,CM
2078791,"Turgut, Aydin",USA,M,FM
2078856,"Tang, Andrew",USA,M,CM
2080230,"Zhao, Annie",USA,F,WFM
2080788,"Eswaran, Ashritha",USA,F,FM
2081989,"Frutos, Cole",USA,M,CM
2082128,"Lampman, Becca",USA,F,WCM
2083477,"Senthilkumar, Pranav",USA,M,CM
2083485,"Eswaran, Aksithi",USA,F,WCM
2084015,"Der Manuelian, Haik",USA,M,FM
2084058,"Bick, Gabriel James Koop",USA,M,IM
2085011,"Liu, Miranda",USA,F,WCM
2085070,"Mangalam, Shreya",USA,F,WCM
2085259,"Zeng, Sheena",USA,F,WCM
2086581,"Paul, Justin",USA,M,FM
2087090,"Grabinsky, Aaron",USA,M,IM
2087456,"Tiglon, Bryce",USA,M,GM
2087871,"Zhang, Derek",USA,M,CM
2088215,"He, Anthony",USA,M,IM
2089270,"Ni, Maggie",USA,F,WFM
2089912,"Jacobson, Aaron",USA,M,IM
2089980,"Li, Ben",USA,M,IM
2090635,"Shen, Christopher",USA,M,FM
2090678,"Li, Ethan",USA,M,FM
2090694,"Dommalapati, Aasa",USA,F,WFM
2090708,"Edelman, Sadie",USA,F,WCM
2090732,"Yip, Carissa",USA,F,IM
2090740,"Chor, Kevin",USA,M,CM
2090759,"Daggupati, Balaji",USA,M,GM
2090767,"Maiti, Milind",USA,M,FM
2090775,"Vivekananthan, Anish",USA,M,IM
2090791,"Zhou, Iris",USA,F,WCM
2092123,"Li, Marissa",USA,F,WCM
2093596,"Niemann, Hans Moke",USA,M,GM
2094398,"Jirasek, Ladia",USA,M,IM
2094649,"Garai, Antara",USA,F,WCM
2094860,"Meiyappan, Annapoorni",USA,F,WFM
2095475,"Volkov, Dmitriy",USA,M,FM
2095742,"Reznikov, Michael-Allen",USA,M,FM
2096242,"Lu, Maximillian",USA,M,IM
2096889,"Posthuma, Joshua",USA,M,IM
2097443,"Matus, Nastassja",USA,F,WFM
2097478,"Samadashvili, Martha",USA,F,WFM
2097486,"Vittal, Sanjana",USA,F,WFM
2097613,"Trakru, Rohun",USA,M,CM
2097621,"Gorti, Atmika",USA,F,WCM
2098199,"Chen, Justin",USA,M,FM
2098288,"Konovalenko, Sasha",USA,F,WFM
2099438,"Hong, Andrew",USA,M,GM
2099462,"Furfine, Jacob",USA,M,FM
2099659,"Costello, Alexander",USA,M,IM
2099713,"Zhu, Evelyn",USA,F,WIM
2100010,"Mecking, Henrique",BRA,M,GM
2100029,"Milos, Gilberto",BRA,M,GM
2100037,"Sunye Neto, Jaime",BRA,M,GM
2100045,"Lima, Darcy",BRA,M,GM
2100053,"Van Riemsdijk, Herman C.",BRA,M,IM
2100061,"Da Cunha, Marcos Paolozzi S.",BRA,M,IM
2100070,"Filguth, Rubens Alberto",BRA,M,IM
2100096,"Trois, Francisco R.T.",BRA,M,IM
2100118,"Braga, Cicero Nogueira",BRA,M,IM
2100134,"Brito, Luismar",BRA,M,FM
2100142,"Cavalcanti, Francisco de Assis",BRA,M,FM
2100150,"Segal, Alexandru Sorin",BRA,M,IM
2100169,"Matsuura, Everaldo",BRA,M,GM
2100177,"Nobrega, Adaucto Wanderley",BRA,M,FM
2100185,"Rocha, Antonio",BRA,M,IM
2100207,"Limp, Eduardo Thelio",BRA,M,IM
2100215,"Trindade, Sandro Heleno",BRA,M,IM
2100231,"Dumont, Sadi Glasser",BRA,M,FM
2100258,"Loureiro, Luiz Vasconcellos",BRA,M,FM
2100266,"Resende, Antonio Carlos",BRA,M,IM
2100274,"Tsuboi, Edson Kenji",BRA,M,IM
2100282,"Asfora, Marco Antonio H.",BRA,M,FM
2100290,"Machado Jr, Hermes Amilcar",BRA,M,FM
2100304,"Man Yee, Chow",BRA,M,FM
2100312,"Souza, Ivan Boere",BRA,M,FM
2100339,"Toth, Christian Endre",BRA,M,IM
2100355,"Menna Barreto, Luiz Ney",BRA,M,FM
2100363,"Mascarenhas, Alberto Pinheiro",BRA,M,FM
2100371,"Miranda, Marcio Marcos do Carmo",BRA,M,FM
2100398,"Soares, Cesar",BRA,M,FM
2100401,"Borges, Wagner da Silva",BRA,M,CM
2100410,"Lucena, Lincoln",BRA,M,FM
2100436,"De Toledo, James Mann",BRA,M,IM
2100444,"De Souza, Mauro Guimaraes",BRA,M,IM
2100460,"Dos Santos Junior, Haroldo Cunha",BRA,M,FM
2100495,"Watanabe, Roberto Tadashi",BRA,M,IM
2100509,"Chemin, Vitorio",BRA,M,FM
2100517,"Toth, Peter",BRA,M,FM
2100541,"Carvalho, Herbert Abreu",BRA,M,FM
2100614,"Chaves, Jussara",POR,F,WIM
2100622,"Chaves, Joara",BRA,F,WIM
2100630,"De Oliveira, Maria Cristina B.",BRA,F,WIM
2100681,"Ribeiro, Regina",BRA,F,WIM
2100703,"Pereira, Silvio Cunha",BRA,M,IM
2100738,"Rocha, Wellington Carlos",BRA,M,IM
2100754,"Santos, Renato Andrade",BRA,M,FM
2100789,"Vescovi, Giovanni",BRA,M,GM
2100797,"Madeira, Wagner Martins",BRA,M,FM
2100819,"Martinez, Carlos Alejandro",BRA,M,IM
2100843,"Egoroff, Jomar",BRA,M,FM
2100851,"Valle, Adriano",BRA,M,FM
2100860,"Pelikian, Jefferson",BRA,M,IM
2100886,"Gonzalez, Bolivar Ribeiro",BRA,M,FM
2100894,"Andrade, Waldemiro Soares de",BRA,M,FM
2100908,"Rodrigues, Adriano",BRA,M,FM
2100916,"Cunha, Eduardo Arruda da Gama A",BRA,M,IM
2100940,"Guimaraes, Wagner Peixoto",BRA,M,FM
2100991,"Disconzi da Silva, Rodrigo",BRA,M,IM
2101068,"Elci, Pereira Diniz",BRA,M,FM
2101076,"Maia, Jose Eduardo Bastos O.",BRA,M,FM
2101149,"Goes, Daniel de Cerqueira",BRA,M,FM
2101246,"Leitao, Rafael",BRA,M,GM
2101289,"Da Costa, Renan Levy",BRA,M,FM
2101297,"Nogueira, Ivan Kuhlmann",BRA,M,FM
2101335,"Gauche, Charles",BRA,M,FM
2101360,"Viana, Dirceu",BRA,M,FM
2101378,"Pinto, Carlos Henrique Lopes",BRA,M,FM
2101521,"Andrade, Roberto Luiz Costa",BRA,M,FM
2101530,"Santos Neto, Francisco Jose dos",BRA,M,CM
2101580,"Chemin, Justo Reinaldo",BRA,M,FM
2101688,"Martins, Carlos",BRA,M,FM
2101793,"Souza, Adwilhans Luciano",BRA,M,FM
2101807,"Araujo, Adalberto Marcos",BRA,M,FM
2101815,"Souza Neves, Andrey M.",BRA,M,FM
2101831,"Prates, Fabiano Fortes",BRA,M,FM
2102072,"Caldeira, Adriano",BRA,M,FM
2102110,"Gutierrez, Angel Huanca",BRA,M,FM
2102161,"Delgado, Lidio Dias",BRA,M,FM
2102188,"De Souza Haro, Paulo Cezar",BRA,M,FM
2102218,"Fernandes Jr., Jose Costa",BRA,M,FM
2102277,"Martins, George Evandro Barreto",BRA,M,FM
2102285,"De Souza, Carlos Henrique",BRA,M,CM
2102307,"Macedo, Maximo Valerio",BRA,M,FM
2102390,"Ratcu, Tatiana",BRA,F,WIM
2102439,"Borges, Leomar Barbero",BRA,M,FM
2102587,"Fontes, Carlos Henrique Batista",BRA,M,FM
2102765,"Marques, Vinicius de Abreu",BRA,M,IM
2102773,Tatiana Duarte Brea,BRA,F,WIM
2102790,"Gomes, Luiz Alexandre de Souza",BRA,M,FM
2103125,"Santos, Marcus Vinicius Moreira",BRA,M,IM
2103273,"Cruz, Ricardo Benares de Sa L.",BRA,M,FM
